id,name,code,user_type_id/id,chart_template_id/id,reconcile
account_activa_account_3007,Vrrd. Zwarteplaten,3007,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3008,Vrrd. Tranenplaten,3008,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3009,Vrrd. Gegalvaniseerd & Geperforeerde platen,3009,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3010,Vrrd. Betonstaal,3010,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3011,Vrrd. Binddraad,3011,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3012,Vrrd. Betonmatten,3012,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3013,Vrrd. Kokerprofielen,3013,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3014,Vrrd. Gegalv. pijpen,3014,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3015,Vrrd. Zwarte Pijpen,3015,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3016,Vrrd. Betonblokjes/SP/UR/,3016,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3017,Vrrd. Overige,3017,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3025,Vrrd. Roestvrij staal,3025,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3026,Vrrd. Aluminium,3026,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3027,Vrrd. Hekwerken,3027,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3090,Voorziening Voorraad,3090,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1800,Voorzieningen latente belastingen,1800,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3030,Werken Heru,3030,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3050,Voorraad Heru,3050,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8990,Winstbelasting,8990,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
